name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colorado,10/17/2011,50.1,34.7,44,50.1,28.3,39.7,36.9,76.5,0.062,100,25,rain,0,0,36.6,26.1,27.6,1017.1,76.4,20.1,158.9,13.9,6,,2011-10-17T07:12:00,2011-10-17T18:18:03,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/18/2011,54.8,32.3,42.2,54.8,26.9,40.1,25.4,56.8,0,0,0,,0,0,28.7,17.8,10.4,1026.5,38.7,23.7,210.7,18.2,7,,2011-10-18T07:13:03,2011-10-18T18:16:36,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/19/2011,59.8,28.9,43.3,59.8,22,40.4,21.9,46.5,0,0,0,,0,0,,9.1,151.3,1020.2,7,25.3,209.7,18.1,7,,2011-10-19T07:14:06,2011-10-19T18:15:10,0.75,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/20/2011,68.6,35.9,51.5,68.6,30.3,48.9,21.9,35.2,0,0,0,,0,0,19.5,11.9,185.4,1014.4,14.2,25.3,205.2,17.6,7,,2011-10-20T07:15:10,2011-10-20T18:13:45,0.79,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/21/2011,69.7,39.5,53.7,69.7,35.7,52,23.3,33,0,0,0,,0,0,,9.2,147.5,1018,35.3,25.3,192.8,16.5,7,,2011-10-21T07:16:14,2011-10-21T18:12:21,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/22/2011,67.6,40.3,52.2,67.6,35.3,50.2,26.8,39.8,0,0,0,,0,0,30,14.9,175.2,1018.5,43.5,25.3,196.3,16.8,7,,2011-10-22T07:17:18,2011-10-22T18:10:58,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/23/2011,71.8,40.9,55.5,71.8,37.3,54,21.9,30.2,0,0,0,,0,0,,12.8,169,1017.6,15.9,24.2,200.2,17.4,7,,2011-10-23T07:18:23,2011-10-23T18:09:36,0.9,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/24/2011,78.7,47.2,60.5,78.7,43.3,59.4,12.6,18.7,0,0,0,,0,0,21.9,14.2,198.6,1011.5,40.9,26.1,199.2,17.2,7,,2011-10-24T07:19:28,2011-10-24T18:08:15,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/25/2011,59.1,32,48.8,59.1,24.4,46.4,26.7,48.3,0.196,100,33.33,"rain,snow",0.1,0.1,33.3,16,36,1013.4,71.2,20.1,126.1,11,6,,2011-10-25T07:20:34,2011-10-25T18:06:56,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/26/2011,31.4,23.2,27.8,24.8,16.1,20.8,25.9,92.6,0.192,100,66.67,"rain,snow",0.5,0.5,,13.4,19.7,1024.3,95.2,3.8,93.9,8,3,,2011-10-26T07:21:39,2011-10-26T18:05:37,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/27/2011,40.3,17.5,28.4,35.2,7.6,20.7,17.7,66.1,0.178,100,16.67,"rain,snow",0.1,0.6,,12,177.3,1023.4,38.1,22.6,189,16.3,7,,2011-10-27T07:22:45,2011-10-27T18:04:20,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/28/2011,48.2,26.6,36.3,45.1,18.3,30.5,19.6,53.6,0,0,0,,0,0.2,,11.2,181,1024.6,13.2,18.8,192.2,16.6,7,,2011-10-28T07:23:52,2011-10-28T18:03:03,0.06,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/29/2011,59.7,36.1,47.6,59.7,31.8,44.8,18.9,34.1,0,0,0,,0,0,30.6,14.3,254.8,1014.9,67.4,25.3,133.8,11.5,6,,2011-10-29T07:24:58,2011-10-29T18:01:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/30/2011,61.6,29.1,44,61.6,22.5,40.5,26.4,55.4,0,0,0,,0,0,,11.1,179.5,1020.7,31.9,24.9,183.5,15.6,7,,2011-10-30T07:26:05,2011-10-30T18:00:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,10/31/2011,69.2,40.3,52.1,69.2,34.6,49.5,22,33.6,0,0,0,,0,0,26.4,13.8,214.9,1014.4,15.3,24.1,181.6,15.7,7,,2011-10-31T07:27:13,2011-10-31T17:59:22,0.16,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/1/2011,49.1,30.1,40.7,46,18.2,35.3,29.1,65.3,0.056,100,16.67,"rain,snow",0.2,0.1,29.2,17.8,2.4,1014.1,55.7,12.5,177.3,15.4,7,,2011-11-01T07:28:20,2011-11-01T17:58:11,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,11/2/2011,29.6,16.8,25.1,22.3,5.9,14.3,22.2,88.6,0.151,100,54.17,snow,0.7,0.7,30,20.3,349.8,1030.4,72.6,4.5,125,10.9,5,,2011-11-02T07:29:28,2011-11-02T17:57:02,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/3/2011,42.5,17.6,28.4,40.5,5.7,21.7,17.3,63.8,0.063,100,12.5,"rain,snow",2.7,1.9,,13.2,185.8,1024.5,14.4,22.5,182.1,15.6,7,,2011-11-03T07:30:36,2011-11-03T17:55:54,0.26,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/4/2011,54.4,32.8,44.2,54.4,26.6,39.4,22.3,42.4,0,0,0,,0,1.4,34.5,19.2,180.7,1008.8,59.1,25.3,117.1,10.2,5,,2011-11-04T07:31:44,2011-11-04T17:54:47,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/5/2011,56.6,36.8,46.2,56.6,29.7,41.6,29,52.3,0.019,100,12.5,rain,0,0.1,38.8,20.1,191.6,994,63.9,14.1,121.8,10.5,5,,2011-11-05T07:32:52,2011-11-05T17:53:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/6/2011,48.1,27.9,35.8,44.5,17.1,29.9,19.2,53,0,0,0,,0,0,18.3,13.5,105.6,1010,25.9,22.4,166.5,14.8,6,,2011-11-06T06:34:00,2011-11-06T16:52:38,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/7/2011,40.7,27.6,32.9,35.3,20.7,27.2,22.2,65.7,0,0,0,,0,0,,8.6,326.2,1017.4,70.5,16.7,130.5,11.4,5,,2011-11-07T06:35:09,2011-11-07T16:51:36,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/8/2011,43,26.5,33.6,39,21.1,29.2,24.2,70.2,0,0,0,,0,0,,8.2,29.1,1021.4,56,12.5,122.8,10.5,5,,2011-11-08T06:36:18,2011-11-08T16:50:36,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/9/2011,43.6,22.8,31.6,43.3,13.4,25.2,14.4,51.7,0,0,0,,0,0,,9.5,181.5,1031,13.3,24.3,167,14.4,6,,2011-11-09T06:37:26,2011-11-09T16:49:37,0.46,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/10/2011,61,27.4,42.8,61,18.8,38,0.5,21,0,0,0,,0,0,30,14,221.7,1022.4,22.8,23.7,167,14.5,6,,2011-11-10T06:38:35,2011-11-10T16:48:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/11/2011,62,38.4,48,62,32.3,44.3,0.7,15.2,0,0,0,,0,0,35,15.5,215.9,1009.1,62.2,25.2,130.2,11.3,6,,2011-11-11T06:39:44,2011-11-11T16:47:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/12/2011,63,39.9,51.3,63,33.8,48.4,14,23,0,0,0,,0,0,41.7,27.3,243.6,997,57.2,25.3,160.2,13.8,6,,2011-11-12T06:40:53,2011-11-12T16:46:50,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/13/2011,58.2,32.5,43.5,58.2,23.7,38.6,21.6,45.3,0.001,100,4.17,rain,0,0,38,18,259.7,998,61.6,24.5,143,12.3,6,,2011-11-13T06:42:02,2011-11-13T16:45:58,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/14/2011,54.8,33.7,43,54.8,26.3,38.1,9.5,27.7,0,0,0,,0,0,43.1,20.4,244.4,1004.6,33.4,24.5,152.3,13.1,6,,2011-11-14T06:43:10,2011-11-14T16:45:08,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/15/2011,53.1,31.3,41.4,53.1,23.3,36.8,15.3,36.1,0,0,0,,0,0,30,11.9,131.9,1008.9,45.6,24.3,148.1,12.8,6,,2011-11-15T06:44:19,2011-11-15T16:44:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/16/2011,36.1,15.1,25.6,31.4,6.8,17.5,11.2,57.5,0,0,0,,0,0,24.2,19.4,76.5,1023.9,29.8,24.5,157.1,13.5,6,,2011-11-16T06:45:28,2011-11-16T16:43:34,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/17/2011,57.1,22.4,40.8,57.1,12.9,35.7,9.9,31.1,0,0,0,,0,0,28.8,14.7,186.8,1014.5,52.5,24.9,148.7,12.8,6,,2011-11-17T06:46:36,2011-11-17T16:42:49,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/18/2011,64.7,37,50.2,64.7,28.7,47.1,9.5,20.6,0,0,0,,0,0,32.1,18.3,218.1,998.9,39.2,24.5,148.5,12.9,6,,2011-11-18T06:47:44,2011-11-18T16:42:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/19/2011,49,22.5,32.8,43.5,11.7,25.6,20.8,64.1,0,0,0,,0,0,20.8,16.4,128,1006.8,53.2,20.6,144.6,12.4,6,,2011-11-19T06:48:52,2011-11-19T16:41:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/20/2011,41.8,22.6,30.6,39.4,15.3,26.7,20.7,68,0,0,0,,0,0,,12.9,266,1016.9,32.9,24.5,121.5,10.5,5,,2011-11-20T06:49:59,2011-11-20T16:40:47,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/21/2011,52.9,26.5,37,52.9,21.5,35.3,20.9,54.6,0,0,0,,0,0,,7.2,274,1016.8,51.7,24.5,69.8,6.1,3,,2011-11-21T06:51:06,2011-11-21T16:40:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/22/2011,56.3,29.6,41.8,56.3,22.2,37.6,18.7,42.8,0,0,0,,0,0,16.1,10.8,222.9,1019.6,39.8,24.5,144.5,12.4,6,,2011-11-22T06:52:13,2011-11-22T16:39:36,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/23/2011,65.9,36.8,49.9,65.9,30.1,46.6,13.3,25.4,0,0,0,,0,0,24.2,16.1,200.5,1018.5,58.3,24.4,143.4,12.5,6,,2011-11-23T06:53:19,2011-11-23T16:39:03,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/24/2011,66.8,42.4,51,66.8,36.1,47.4,7.2,18.1,0,0,0,,0,0,29.3,18.6,199.9,1010.1,51.3,24.5,143.2,12.4,6,,2011-11-24T06:54:24,2011-11-24T16:38:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/25/2011,54,34.1,47.1,54,25.4,43.8,18.3,33,0,0,0,,0,0,37.8,24.7,288.1,1007.7,72,24.5,77.8,6.8,4,,2011-11-25T06:55:30,2011-11-25T16:38:04,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/26/2011,38,20.5,28.4,33.3,9.2,18.4,4.3,37.8,0,0,0,,0,0,34.7,24.1,4.4,1031.1,27.6,24.5,143.2,12.4,6,,2011-11-26T06:56:34,2011-11-26T16:37:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/27/2011,61.6,23.6,41.6,61.6,14.2,37.4,8.1,26.8,0,0,0,,0,0,,9.5,192.2,1026.9,9,24.4,138.4,12.1,5,,2011-11-27T06:57:38,2011-11-27T16:37:14,0.08,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,11/28/2011,63,32.1,46.4,63,24.9,43.3,12.2,27.5,0,0,0,,0,0,31.1,17.2,315.8,1021.2,43.9,19.2,94.4,8.1,4,,2011-11-28T06:58:41,2011-11-28T16:36:52,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72565003017,72466693067"
Colorado,11/29/2011,54.9,28.5,39.3,54.9,20.8,34.7,20.7,49.8,0,0,0,,0,0,,12.1,171.7,1023.7,40.1,19.2,136.1,11.6,5,,2011-11-29T06:59:43,2011-11-29T16:36:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72565003017,72466693067"
Colorado,11/30/2011,60,34.2,45.8,60,25.3,41.9,11.6,27.6,0,0,0,"rain,snow",0,0.1,21.9,14.2,178,1010.2,60.1,20.4,99.1,8.5,4,,2011-11-30T07:00:45,2011-11-30T16:36:14,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,12/1/2011,34,11.6,22.7,24.6,1.8,12.4,20.2,90,0.094,100,37.5,"rain,snow",0.3,0.5,30,21.1,11.7,1029.7,87.6,5.3,93.2,8.1,4,,2011-12-01T07:01:45,2011-12-01T16:35:59,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,12/2/2011,38.4,10.6,24.6,33.3,-0.9,16,17.3,75.2,0,0,0,"rain,snow",0.1,0.4,24.2,16.3,277.7,1017.1,30.4,10.8,131.6,11.2,5,,2011-12-02T07:02:45,2011-12-02T16:35:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/3/2011,26.7,9.4,18.7,18,-2.8,7.8,16.4,90.4,0.042,100,25,snow,0.1,0.4,31.1,18.5,337.4,1020.8,81.4,7.4,45.6,3.9,2,,2011-12-03T07:03:44,2011-12-03T16:35:35,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/4/2011,25.6,9.1,16.2,24.6,-4.4,7,9.9,76.7,0.013,100,12.5,snow,0.4,0.6,21.9,16,39.4,1025.2,83.7,16.1,67.6,6,3,,2011-12-04T07:04:41,2011-12-04T16:35:26,0.31,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/5/2011,9.7,-2.7,4,4.5,-14.6,-3.5,-0.5,81.5,0,0,0,snow,0.1,0.7,,10.6,65.2,1033.4,60,14.7,95.9,8.4,4,,2011-12-05T07:05:38,2011-12-05T16:35:19,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/6/2011,29,-2.9,14.8,24.7,-16.3,4.4,1.4,57.1,0,0,0,,0,0.7,,12.4,184.6,1025,15.1,24.5,132.7,11.4,5,,2011-12-06T07:06:33,2011-12-06T16:35:15,0.38,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/7/2011,37.2,22.1,28.7,28.9,11,19.9,16.2,59.7,0,0,0,,0,0.5,,14.4,163.7,1021.2,14.3,24.7,130.2,11.3,5,,2011-12-07T07:07:27,2011-12-07T16:35:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/8/2011,30.7,17.2,23.7,30.7,6.6,16.4,17.1,75.9,0,0,0,,0,0.3,,10.2,226.1,1020.9,49.3,19.9,99.9,8.8,4,,2011-12-08T07:08:20,2011-12-08T16:35:13,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/9/2011,35.2,10.9,21.7,26.6,-1.3,13.7,15.9,79.8,0,0,0,,0,0.3,,14.3,181.8,1027.3,38.6,10.6,127.6,11.2,5,,2011-12-09T07:09:12,2011-12-09T16:35:16,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/10/2011,40.2,15.2,27.8,35.1,6.1,20.2,17.3,66,0.001,100,4.17,rain,0,0.2,,10.6,174.2,1027,5.2,22.4,128.5,11.2,5,,2011-12-10T07:10:02,2011-12-10T16:35:20,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/11/2011,44.2,22,30.5,44.2,14.2,25.2,13.2,49.6,0,0,0,,0,0.2,,10.2,191.6,1015,13.8,25.3,128.8,11.2,5,,2011-12-11T07:10:51,2011-12-11T16:35:27,0.54,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/12/2011,35.6,20.6,27.1,35.6,11.7,23.1,16,64,0,0,0,,0,0.1,,7,217,1018.2,57.8,23.6,71.6,6.1,4,,2011-12-12T07:11:38,2011-12-12T16:35:36,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/13/2011,36.8,18.3,25.2,35.1,11.4,20.6,19.6,79.4,0,0,0,,0,0.1,,6.6,281.4,1015.7,32.6,11.2,123.6,10.6,5,,2011-12-13T07:12:24,2011-12-13T16:35:47,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/14/2011,44.4,25.5,32.6,40.2,17.5,26.5,20.1,61.7,0,0,0,,0,0.1,,10.7,227.3,1012.8,64.1,15.2,89.6,7.9,4,,2011-12-14T07:13:08,2011-12-14T16:36:01,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/15/2011,39.2,21.7,28.1,36.5,9.7,20.8,18.5,68.3,0,0,0,,0,0.1,,12.7,156.4,1022.8,17.5,23.7,120,10.4,5,,2011-12-15T07:13:51,2011-12-15T16:36:17,0.68,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/16/2011,36.1,18.3,26.3,30.4,10.7,19.4,16.1,66,0,0,0,,0,0.1,,9,169.6,1028.3,20.1,20.4,125.2,10.6,5,,2011-12-16T07:14:32,2011-12-16T16:36:34,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/17/2011,41.3,20.6,30.1,40.5,10.8,25.9,15.6,55.7,0,0,0,,0,0.1,,8.2,194.5,1028.5,15.7,24.5,127.2,11,5,,2011-12-17T07:15:11,2011-12-17T16:36:54,0.75,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/18/2011,59.4,25.2,39.9,59.4,19,36.4,15.6,40.6,0,0,0,,0,0,,10.6,221.5,1015.7,22.9,24.5,125,10.7,5,,2011-12-18T07:15:48,2011-12-18T16:37:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/19/2011,32.4,21.9,26.5,27.9,12.5,18.3,21.2,81.2,0.027,100,16.67,snow,0,0,21.9,14.5,352.2,1020.7,82.8,10.4,38,3.2,2,,2011-12-19T07:16:24,2011-12-19T16:37:41,0.82,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/20/2011,38.4,20.2,27.5,33.6,9.9,20.2,21.2,77.7,0.004,100,4.17,snow,0,0.1,,12.7,182.1,1015.7,40.1,21.9,124.4,10.6,5,,2011-12-20T07:16:58,2011-12-20T16:38:07,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/21/2011,37.7,22.1,28.9,30,12.8,20.8,20.9,73.2,0.148,100,25,"rain,snow",0.6,0.2,28.9,16.5,134.9,1010.8,58.5,18.4,118.1,10,5,,2011-12-21T07:17:30,2011-12-21T16:38:35,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/22/2011,26.5,6.7,17.9,19.6,-6.5,7.3,15.9,91.6,0.234,100,50,snow,0.9,1.2,27.5,19.7,34.5,1027.9,87.1,4.7,54.6,4.8,2,,2011-12-22T07:18:00,2011-12-22T16:39:05,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/23/2011,33,6.8,20.9,27.8,-6.1,10.5,6.9,55.5,0,0,0,,0,1,,14.5,211,1030.9,2,23,126.8,10.9,5,,2011-12-23T07:18:28,2011-12-23T16:39:38,0.97,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/24/2011,37.2,18.2,25.5,32.9,7.7,17.9,9.9,51.9,0,0,0,,0,0.6,,8.9,195.7,1032.3,19.7,24.5,125.9,10.9,5,,2011-12-24T07:18:54,2011-12-24T16:40:12,0,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/25/2011,37.6,19.3,27.1,32.5,9.1,18.9,12.1,52.9,0,0,0,,0,0.6,,13,181.4,1031.6,17,24.5,125.2,10.6,5,,2011-12-25T07:19:18,2011-12-25T16:40:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/26/2011,44.6,24.3,32.3,39.5,13.3,24,14.3,47.8,0,0,0,,0,0.5,18.3,14.9,167.8,1018.6,33.7,22.6,120.4,10.5,5,,2011-12-26T07:19:40,2011-12-26T16:41:26,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/27/2011,45.2,21,32,39.9,8.1,24.5,12,44.7,0,0,0,"rain,snow",0.2,0.5,34.4,22.8,251.9,1019.4,42.8,24.5,122.8,10.6,5,,2011-12-27T07:20:00,2011-12-27T16:42:06,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/28/2011,51.6,27.4,40,51.6,19.6,34.4,17.1,39.4,0,0,0,,0,0.4,33.3,19.1,255.5,1016.3,56.9,24.3,96.2,8.3,4,,2011-12-28T07:20:18,2011-12-28T16:42:47,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/29/2011,54.7,37.9,46.8,54.7,30.8,42.6,22.5,39.2,0,0,0,,0,0.1,47.1,26.4,280.5,1008.8,55,24.5,120.4,10.5,5,,2011-12-29T07:20:34,2011-12-29T16:43:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,12/30/2011,52.7,32.4,42.6,52.7,24.2,37.6,20.5,41.3,0,0,0,,0,0,30,14.6,173.7,1010.7,48,24.1,108.2,9.3,5,,2011-12-30T07:20:47,2011-12-30T16:44:15,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
